Date,PX_LAST,GARCH_Volatility,Sigma_Annualized,NIFVIX,IN003M,Daily_STIR,Option_Price
2020-06-29,8488.05,0.011364505642210483,0.18040593421487594,0.2891,0.0469,0.0001861111111111111,2.4273337381982856
2020-06-30,8474.8,0.011178357223666042,0.17745091968037663,0.291175,0.0469,0.0001861111111111111,2.3838987352992262
2020-07-01,8554.75,0.010619408684477392,0.16857788669812057,0.281175,0.047,0.0001865079365079365,2.2862269109009503
2020-07-02,8647.85,0.010377727852285275,0.16474132242633172,0.265075,0.0468,0.00018571428571428572,2.258569702575187
2020-07-03,8696.25,0.01028338153449771,0.1632436210624483,0.257675,0.047,0.0001865079365079365,2.2506051548980395
2020-07-06,8815.7,0.009840319242522383,0.15621022522318628,0.251975,0.047,0.0001865079365079365,2.1833598527828144
2020-07-07,8850.3,0.010115777188637496,0.1605829845556496,0.251025,0.0471,0.0001869047619047619,2.253202546248758
2020-07-08,8785.0,0.009627413987485385,0.15283045907730622,0.261,0.047,0.0001865079365079365,2.128752184989935
2020-07-09,8851.5,0.009548643350268846,0.1515800139771719,0.249125,0.0469,0.0001861111111111111,2.127336994770303
2020-07-10,8813.95,0.009276724443964171,0.14726343516001886,0.249425,0.0468,0.00018571428571428572,2.058074532633327
2020-07-13,8834.2,0.008990164402954103,0.14271443553481217,0.252525,0.0468,0.00018571428571428572,1.9991831736251697
2020-07-14,8693.35,0.008554968219940758,0.13580591030414502,0.266375,0.0469,0.0001861111111111111,1.872237295463492
2020-07-15,8689.85,0.009832547135708603,0.15608684685243254,0.2629,0.0468,0.00018571428571428572,2.150479933639872
2020-07-16,8766.6,0.009346164917305605,0.14836576850032313,0.253625,0.0467,0.0001853174603174603,2.062309958538208
2020-07-17,8895.3,0.00918704552461108,0.14583982644929908,0.241575,0.0468,0.00018571428571428572,2.057022415900974
2020-07-20,8985.1,0.009683515770517,0.15372104727335995,0.247125,0.0464,0.00018412698412698412,2.1898653028656554
2020-07-21,9070.6,0.009595518886806714,0.15232414005068343,0.244275,0.0465,0.00018452380952380953,2.1906515150949417
2020-07-22,9046.6,0.00946649227925343,0.15027590615410552,0.24885,0.0464,0.00018412698412698412,2.1555139375477665
2020-07-23,9114.05,0.009078539074859627,0.14411733995916584,0.2464,0.0463,0.00018373015873015874,2.082719207450282
2020-07-24,9085.95,0.008843794187431172,0.14039088039708858,0.24535,0.0463,0.00018373015873015874,2.0226965161036787
2020-07-27,9024.9,0.008529654886890921,0.1354040735995209,0.250175,0.0464,0.00018412698412698412,1.9378645942906587
2020-07-28,9141.75,0.008515864785059104,0.13518516251951343,0.236425,0.0463,0.00018373015873015874,1.9597797629448905
2020-07-29,9096.1,0.008892707207076588,0.14116735051221851,0.241125,0.0462,0.00018333333333333334,2.036130135493295
2020-07-30,9031.7,0.00869386964693613,0.13801090209963549,0.247275,0.0461,0.00018293650793650796,1.9765760733453135
2020-07-31,9035.75,0.008695343819815106,0.13803430386859922,0.241925,0.046,0.00018253968253968252,1.9777900414164833
2020-08-03,8932.05,0.008281654261083238,0.13146718571426777,0.25185,0.046,0.00018253968253968252,1.8622303317079059
2020-08-04,9074.95,0.008883259451529736,0.1410173720424703,0.23815,0.046,0.00018253968253968252,2.0292268032635548
2020-08-05,9088.75,0.009620016615619256,0.15271302943942675,0.235675,0.0458,0.00018174603174603174,2.2005803202055176
2020-08-06,9169.1,0.009133120786086779,0.14498379776340217,0.2315,0.0457,0.00018134920634920633,2.1078329177407795
2020-08-07,9198.65,0.008997212972779505,0.1428263281119523,0.225775,0.0457,0.00018134920634920633,2.0832080547997975
2020-08-10,9268.55,0.008576784978748567,0.13615224061345865,0.2251,0.0456,0.00018095238095238095,2.001101620146983
2020-08-11,9291.0,0.008401915878525457,0.13337627970637878,0.2136,0.0454,0.00018015873015873017,1.9651034778162284
2020-08-12,9284.8,0.00801309764181025,0.12720398154904827,0.20845,0.0453,0.00017976190476190476,1.8730595274300867
2020-08-13,9307.85,0.007673131921340036,0.12180719304514177,0.205675,0.0452,0.00017936507936507936,1.7981789905570622
2020-08-14,9214.4,0.00734259806828398,0.11656013079469603,0.216725,0.0452,0.00017936507936507936,1.7035847810857376
2020-08-17,9267.9,0.007903860559202301,0.12546989662188718,0.213075,0.0449,0.0001781746031746032,1.8441784586248104
2020-08-18,9382.05,0.007676542284603637,0.12186133088359705,0.2043,0.0445,0.00017658730158730157,1.8132659885386602
2020-08-19,9412.55,0.008106967541355864,0.12869412000780217,0.199575,0.0442,0.0001753968253968254,1.9209540421497877
2020-08-20,9368.75,0.007757072926534751,0.12313971519241776,0.206175,0.0441,0.000175,1.829626563927377
2020-08-21,9423.55,0.007649992017222102,0.12143985845519417,0.199375,0.0437,0.00017341269841269843,1.8149395555183219
2020-08-24,9498.35,0.0074493530303246895,0.11825481327938718,0.1923,0.0434,0.00017222222222222224,1.7814302211136237
2020-08-25,9509.25,0.007424438928898138,0.11785931418030741,0.19315,0.0434,0.00017222222222222224,1.777520644879587
2020-08-26,9567.15,0.007105092625786184,0.1127898487794549,0.193025,0.0433,0.00017182539682539683,1.7115551109345688
2020-08-27,9580.7,0.006974057771876504,0.11070973496029475,0.18895,0.0429,0.00017023809523809523,1.6823994373908135
2020-08-28,9641.05,0.006691247081538802,0.1062202544318304,0.183475,0.0429,0.00017023809523809523,1.6244751984986578
2020-08-31,9372.05,0.00661931859325761,0.10507842507879325,0.22835,0.0427,0.00016944444444444445,1.5621938709709866
2020-09-01,9442.25,0.011328912949839546,0.1798409177398476,0.218,0.0427,0.00016944444444444445,2.6914486991308877
2020-09-02,9518.4,0.010893485198757744,0.1729287164800561,0.21105,0.0426,0.00016904761904761904,2.608989993384057
2020-09-03,9534.65,0.010530143163617016,0.16716084048502536,0.205025,0.0423,0.00016785714285714285,2.5263593443069112
2020-09-04,9377.95,0.009978111316023915,0.15839760657791221,0.221525,0.0423,0.00016785714285714285,2.354737908891366
2020-09-07,9379.1,0.011029592927673445,0.17508935969340453,0.220075,0.0422,0.00016746031746031747,2.602859765241192
2020-09-08,9329.85,0.010448538313223664,0.16586540364552071,0.227225,0.0417,0.00016547619047619047,2.452916433583596
2020-09-09,9290.2,0.010119238766104115,0.16063793539437357,0.2223,0.0415,0.00016468253968253969,2.365595225940524
2020-09-10,9420.25,0.009757662471023365,0.15489808965381494,0.212625,0.0412,0.0001634920634920635,2.3130884275706194
2020-09-11,9446.4,0.010077112150458254,0.15996919610291907,0.207125,0.0412,0.0001634920634920635,2.3953458938622134
2020-09-14,9493.3,0.009567650351703075,0.151881740770956,0.2119,0.041,0.0001626984126984127,2.2856781635955485
2020-09-15,9573.35,0.009156123684109703,0.1453489574490168,0.205975,0.0405,0.0001607142857142857,2.205905659752716
2020-09-16,9632.5,0.008985094627941004,0.14263395535148593,0.1966,0.0404,0.0001603174603174603,2.1781257915608876
2020-09-17,9566.75,0.008680001525783274,0.13779075250130246,0.201,0.0405,0.0001607142857142857,2.089914747218245
2020-09-18,9559.5,0.008658611427771268,0.13745119522214808,0.20045,0.0402,0.00015952380952380951,2.0831695967563064
2020-09-21,9313.0,0.008269489759812508,0.1312740802431549,0.221875,0.0399,0.00015833333333333332,1.9383593561842645
2020-09-22,9213.9,0.011728293091794139,0.18618088094498475,0.2141,0.0399,0.00015833333333333332,2.7186340904390818
2020-09-23,9194.35,0.011725970108165387,0.18614400472309664,0.2099,0.0397,0.00015753968253968254,2.7123144686784144
2020-09-24,8944.75,0.011143005867752463,0.17688973430283902,0.2351,0.0398,0.00015793650793650795,2.5076452852390503
2020-09-25,9156.1,0.013946888392432405,0.22139998949729736,0.20675,0.0397,0.00015753968253968254,3.212068097057454
2020-09-28,9330.25,0.014887052109508634,0.2363246258197161,0.195725,0.0397,0.00015753968253968254,3.493610034377525
2020-09-29,9319.7,0.015087955495998489,0.2395138682089332,0.19775,0.0397,0.00015753968253968254,3.5367139361151203
2020-09-30,9341.75,0.014244595967475003,0.22612595073919423,0.1953,0.0396,0.00015714285714285716,3.3470809814489257
2020-10-01,9461.7,0.01344009774065606,0.2133549373090621,0.1835,0.0393,0.00015595238095238097,3.198740770373661
2020-10-05,9516.3,0.01319012460806273,0.2093867368493237,0.19705,0.0392,0.00015555555555555556,3.157409963552709
2020-10-06,9622.35,0.012530974951583868,0.1989230604424234,0.19635,0.0389,0.00015436507936507934,3.0331785271346234
2020-10-07,9654.5,0.012233298607675414,0.19419759497941114,0.2006,0.0387,0.00015357142857142856,2.9710733696883835
2020-10-08,9711.8,0.011578702063567122,0.18380619699065398,0.2038,0.0386,0.00015317460317460318,2.828933735393548
2020-10-09,9750.15,0.011047578488331558,0.17537487161755314,0.2038,0.0385,0.00015277777777777777,2.7099552981908346
2020-10-12,9745.35,0.010490620908857792,0.16653344414095267,0.211275,0.0386,0.00015317460317460318,2.572224260785333
2020-10-13,9736.45,0.00995751186538831,0.15807060043675403,0.20715,0.0388,0.00015396825396825397,2.439445892506228
2020-10-14,9763.4,0.009472636441292813,0.15037344170273206,0.2021,0.0385,0.00015277777777777777,2.327204198250911
2020-10-15,9550.05,0.009007684941762344,0.14299256546594696,0.220575,0.0384,0.00015238095238095237,2.1647532248016432
2020-10-16,9626.25,0.011325575101975849,0.17978793104767854,0.21645,0.0384,0.00015238095238095237,2.7427631091850344
2020-10-19,9709.3,0.010918754006560252,0.17332984636829124,0.218175,0.0384,0.00015238095238095237,2.667160086032709
2020-10-20,9733.0,0.010589968310497225,0.168110535249783,0.2269,0.0384,0.00015238095238095237,2.5932495810393448
2020-10-21,9756.6,0.010039045346531566,0.1593649043245366,0.22915,0.0379,0.00015039682539682542,2.46441669093565
2020-10-22,9745.05,0.00952773296078243,0.15124807183478056,0.22635,0.0378,0.00015000000000000001,2.3362698363298477
2020-10-23,9780.35,0.009082432961938974,0.14417915350023777,0.218275,0.0379,0.00015039682539682542,2.235290144346436
2020-10-26,9647.65,0.00866503585031531,0.13755317976836046,0.228325,0.038,0.0001507936507936508,2.10376931128485
2020-10-27,9748.3,0.009514902093844164,0.15104438813663648,0.22195,0.0379,0.00015039682539682542,2.3339133066756403
2020-10-28,9632.35,0.009477243583239843,0.15044657781381177,0.2328,0.0379,0.00015039682539682542,2.297036840554938
2020-10-29,9593.4,0.009934955559866464,0.15771253018731085,0.240225,0.0378,0.00015000000000000001,2.3980913255218184
2020-11-02,9595.95,0.009577707941755288,0.15204140006335679,0.2521,0.0377,0.00014960317460317458,2.3125689202806825
2020-11-03,9696.3,0.009100010125048234,0.1444581823142845,0.2424,0.0379,0.00015039682539682542,2.2203637523043653
2020-11-04,9764.6,0.00911408034894128,0.1446815401941565,0.232,0.0378,0.00015000000000000001,2.2394488809541144
2020-11-05,9935.35,0.008848734261524068,0.1404693016421368,0.20965,0.0379,0.00015039682539682542,2.2123641774014686
2020-11-06,10033.5,0.009822178111718975,0.15592224369954244,0.204975,0.0379,0.00015039682539682542,2.479675337433946
2020-11-09,10176.35,0.009699772803325355,0.15397911966856032,0.201125,0.0379,0.00015039682539682542,2.4836750950835267
2020-11-10,10269.0,0.010057535411601997,0.1596584250079472,0.215775,0.0379,0.00015039682539682542,2.598615386478741
2020-11-11,10356.5,0.009846748862500686,0.15631229227610974,0.220325,0.0378,0.00015000000000000001,2.565888279846149
2020-11-12,10342.7,0.009612786636886186,0.15259825708515481,0.2062,0.0377,0.00014960317460317458,2.5016491193237016
2020-11-13,10387.2,0.009165175984459595,0.14549265826213004,0.197025,0.0376,0.0001492063492063492,2.395559893912832
2020-11-17,10524.0,0.008761644409565221,0.13908679310213354,0.198025,0.0376,0.0001492063492063492,2.320384155163083
2020-11-18,10588.35,0.009128443025562153,0.1449095406171569,0.1912,0.0375,0.0001488095238095238,2.4321675222408885
2020-11-19,10477.5,0.008807179238276196,0.13980963609870053,0.1957,0.0375,0.0001488095238095238,2.322113115895263
2020-11-20,10560.55,0.009181230558610988,0.14574751672578784,0.196175,0.0373,0.000148015873015873,2.4397748123355996
2020-11-23,10635.95,0.008969602423609465,0.14238802423195723,0.207975,0.0374,0.00014841269841269842,2.400636171642873
2020-11-24,10733.6,0.008724106292482261,0.13849089396721073,0.210575,0.0373,0.000148015873015873,2.35644668986788
2020-11-25,10574.95,0.00866243502383684,0.1375118929279689,0.231275,0.037,0.00014682539682539682,2.3052021054172656
2020-11-26,10674.05,0.00971259239210413,0.1541826243314728,0.200225,0.0366,0.00014523809523809525,2.608475008840287
2020-11-27,10719.05,0.00955890928701432,0.15174298067079375,0.198175,0.0366,0.00014523809523809525,2.5780727076407857
2020-12-01,10835.15,0.00912160593266209,0.14480100513213162,0.201825,0.0366,0.00014523809523809525,2.4869194801021877
2020-12-02,10858.15,0.009170436527759106,0.1455761667981196,0.199075,0.0366,0.00014523809523809525,2.5055232115755643
2020-12-03,10893.6,0.008719979952608963,0.13842539035243268,0.19,0.0365,0.00014484126984126984,2.3903746581845553
2020-12-04,10978.85,0.008321947949213744,0.13210682818346126,0.180275,0.0363,0.00014404761904761903,2.2992429925634497
2020-12-07,11070.25,0.008190737926031257,0.13002393363830198,0.18025,0.0363,0.00014404761904761903,2.2818809718228295
2020-12-08,11088.65,0.00811456260049291,0.12881468783381886,0.186175,0.0363,0.00014404761904761903,2.2644460418359813
2020-12-09,11181.2,0.007741209863452558,0.12288789687273448,0.1892,0.0365,0.00014484126984126984,2.1784535131491793
2020-12-10,11141.35,0.007718360331221758,0.12252517179359337,0.187125,0.0366,0.00014523809523809525,2.164300534918766
2020-12-11,11171.4,0.007536728295991667,0.11964185262154531,0.1879,0.0366,0.00014523809523809525,2.119145135965482
2020-12-14,11215.25,0.007220912935440301,0.11462843919614664,0.194025,0.0364,0.00014444444444444446,2.0384329236494523
2020-12-15,11223.9,0.00696580430599991,0.1105787152513118,0.19345,0.0364,0.00014444444444444446,1.9680472480822573
2020-12-16,11320.1,0.00668601351628123,0.10613717415897983,0.192,0.0364,0.00014444444444444446,1.9053190596032437
2020-12-17,11346.35,0.006818511543821212,0.10824051513944412,0.191575,0.0365,0.00014484126984126984,1.9475273376683617
2020-12-18,11355.0,0.0065559429423341494,0.10407236780967136,0.186225,0.0364,0.00014444444444444446,1.8740759599622834
2020-12-21,10964.25,0.006310847379928282,0.10018159637624274,0.2319,0.0365,0.00014484126984126984,1.7420594361656185
2020-12-22,11075.75,0.013006845717546204,0.20647727466007637,0.21985,0.0365,0.00014484126984126984,3.6235691675374255
2020-12-23,11225.55,0.012592104421931934,0.19989346070033187,0.20495,0.0365,0.00014484126984126984,3.555575788674105
2020-12-24,11325.25,0.012495726340643186,0.1983635060907663,0.199675,0.0366,0.00014523809523809525,3.559733024133493
2020-12-28,11434.7,0.01204210657898579,0.19116251561598713,0.204275,0.0365,0.00014484126984126984,3.4637715842718535
2020-12-29,11467.0,0.011680825393731255,0.1854273545986862,0.2079,0.0365,0.00014484126984126984,3.3694428917824553
2020-12-30,11509.65,0.011057143264528526,0.17552670773253215,0.2111,0.0365,0.00014484126984126984,3.2015757619938086
2020-12-31,11518.3,0.010494060406559414,0.1665880444742735,0.21095,0.0367,0.00014563492063492066,3.0410065693877186
2021-01-01,11574.85,0.009945630003126519,0.1578819817208119,0.1956,0.0367,0.00014563492063492066,2.8964051604507404
2021-01-04,11691.8,0.009501876625411802,0.15083761523554357,0.2003,0.0367,0.00014563492063492066,2.795283403168469
2021-01-05,11767.0,0.009435155144797104,0.14977844456666853,0.2046,0.0367,0.00014563492063492066,2.7935316432212858
2021-01-06,11737.9,0.00910422782088119,0.1445251361599628,0.20995,0.0366,0.00014523809523809525,2.688995365988376
2021-01-07,11766.1,0.008738679535618262,0.13872223703001196,0.20615,0.0366,0.00014523809523809525,2.5873653103753895
2021-01-08,11925.6,0.008323770930037564,0.13213576710688926,0.2064,0.0366,0.00014523809523809525,2.498090419802793
2021-01-11,12006.5,0.00881215774451549,0.13988866743515907,0.223825,0.0368,0.00014603174603174603,2.6624191421315118
2021-01-12,12058.35,0.008558631528168398,0.13586406351942168,0.228475,0.0369,0.00014642857142857144,2.597098170258505
2021-01-13,12041.1,0.008204607673764647,0.1302441090578005,0.232925,0.0369,0.00014642857142857144,2.486253653202766
2021-01-14,12069.5,0.007872392191581881,0.12497035177255446,0.230275,0.0369,0.00014642857142857144,2.3913506590452016
2021-01-15,11931.2,0.007524152738527167,0.1194422218356509,0.2401,0.0369,0.00014642857142857144,2.259531988182971
2021-01-18,11776.2,0.008266151717740493,0.13122109046802438,0.24395,0.037,0.00014682539682539682,2.449780019300306
2021-01-19,11981.85,0.009103345547518278,0.14451113050452294,0.228975,0.0371,0.00014722222222222223,2.7446625677757766
2021-01-20,12078.35,0.010021167561280388,0.1590811032819332,0.2155,0.037,0.00014682539682539682,3.04535456413214
2021-01-21,12015.95,0.009737270951485456,0.1545743843165028,0.2218,0.0371,0.00014722222222222223,2.943901906544852
2021-01-22,11854.5,0.009468507247756254,0.15030789278745413,0.224225,0.0372,0.0001476190476190476,2.8242872766240907
2021-01-25,11743.7,0.010146728302898233,0.16107431826245514,0.23245,0.0373,0.000148015873015873,2.9980627305458256
2021-01-27,11546.35,0.010201839246507924,0.16194917737031123,0.243925,0.0373,0.000148015873015873,2.963672625266554
2021-01-28,11442.55,0.01126882768085619,0.17888709366471728,0.2429,0.0373,0.000148015873015873,3.2438555361313774
2021-01-29,11302.4,0.011156375130185301,0.17710196476449694,0.253425,0.0373,0.000148015873015873,3.1721832554212597
2021-02-01,11770.15,0.011408668710039925,0.18110700118253822,0.233225,0.0374,0.00014841269841269842,3.3781006725412226
2021-02-02,12053.25,0.016440796736899806,0.26098955712959465,0.23345,0.0374,0.00014841269841269842,4.9836341721184
2021-02-03,12174.05,0.017033938075657687,0.27040538397758623,0.23745,0.0375,0.0001488095238095238,5.215059855499021
2021-02-04,12285.85,0.01627166091914975,0.25830460926023346,0.231225,0.0374,0.00014841269841269842,5.027585228849603
2021-02-05,12279.85,0.015526089225229356,0.2464690255401383,0.23415,0.0376,0.0001492063492063492,4.795062299799611
2021-02-08,12441.3,0.014643638063531394,0.23246054763206117,0.239575,0.0376,0.0001492063492063492,4.582196575278431
2021-02-09,12434.2,0.014297750229730781,0.2269697484935056,0.2427,0.0376,0.0001492063492063492,4.471497295057816
2021-02-10,12452.45,0.0134992272281521,0.21429358882345345,0.239525,0.0376,0.0001492063492063492,4.228168567819921
2021-02-11,12514.1,0.012741055468511947,0.20225798526097294,0.23045,0.0375,0.0001488095238095238,4.010652969735929
2021-02-12,12508.55,0.01208816464195133,0.19189366469884417,0.220425,0.0376,0.0001492063492063492,3.803646442141144
2021-02-15,12632.05,0.01144012888312861,0.18160641594771246,0.21475,0.0376,0.0001492063492063492,3.6354780392757675
2021-02-16,12647.2,0.011151203269742326,0.17701986402521105,0.2178,0.0376,0.0001492063492063492,3.5480070500625516
2021-02-17,12597.45,0.010554640587072398,0.16754972502637402,0.21505,0.0376,0.0001492063492063492,3.345186761853256
2021-02-18,12565.7,0.010138449870907229,0.1609429022286926,0.215425,0.0376,0.0001492063492063492,3.2053275220287105
2021-02-22,12212.55,0.009690922122040807,0.15383861945888588,0.2547,0.0376,0.0001492063492063492,2.977891838686446
2021-02-23,12263.7,0.013178455443110346,0.20920149459849294,0.252275,0.0376,0.0001492063492063492,4.065217926424339
2021-02-24,12455.2,0.012474417094775881,0.198025232299619,0.241675,0.0376,0.0001492063492063492,3.9083250126614075
2021-02-25,12567.85,0.012607800452091932,0.2001426274545778,0.228925,0.0375,0.0001488095238095238,3.9857917550370985
2021-02-26,12181.4,0.012154553133643192,0.19294754933244423,0.281425,0.0374,0.00014841269841269842,3.7244698116401196
2021-03-01,12368.3,0.015428518075475368,0.24492013155583614,0.25625,0.0374,0.00014841269841269842,4.799253163913818
2021-03-02,12519.4,0.01519018277649305,0.2411366759773035,0.23605,0.0374,0.00014841269841269842,4.782898060640036
2021-03-03,12764.8,0.014720844788645205,0.2336861663972184,0.2209,0.0373,0.000148015873015873,4.726080481263125
2021-03-04,12688.85,0.015011518765372659,0.2383004727273325,0.2415,0.0373,0.000148015873015873,4.790651591473761
2021-03-05,12539.0,0.014339075460256466,0.22762576619056588,0.2556,0.0374,0.00014841269841269842,4.522187267180016
2021-03-08,12558.95,0.014155273977285682,0.22470800810329247,0.24675,0.0374,0.00014841269841269842,4.471371026622364
2021-03-09,12617.2,0.013353080660083743,0.21197358397900676,0.22495,0.0375,0.0001488095238095238,4.237758144845429
2021-03-10,12691.35,0.012647647038781414,0.20077517240842868,0.207475,0.0376,0.0001492063492063492,4.037677688811527
2021-03-12,12593.9,0.012032679407614736,0.19101286390989955,0.217075,0.0376,0.0001492063492063492,3.8120390716940165
2021-03-15,12510.15,0.011728638719378143,0.18618636761278587,0.212275,0.0375,0.0001488095238095238,3.6910909106281906
2021-03-16,12512.7,0.011377049161540751,0.18060505641115648,0.2019,0.0376,0.0001492063492063492,3.5812935283966
2021-03-17,12319.9,0.010770515427691555,0.170976631881938,0.201575,0.0376,0.0001492063492063492,3.3383220828491176
2021-03-18,12174.45,0.011510581413182185,0.18272481519025485,0.2008,0.0377,0.00014960317460317458,3.5253466561762252
2021-03-19,12314.5,0.011662794152258144,0.18514111751408055,0.199875,0.0376,0.0001492063492063492,3.6129972477892807
2021-03-22,12338.6,0.01148369700324611,0.18229803841324144,0.204925,0.0376,0.0001492063492063492,3.5645333852817203
2021-03-23,12417.3,0.0108655326564969,0.1724849836280508,0.20665,0.0376,0.0001492063492063492,3.3943655284419947
2021-03-24,12197.2,0.010410879115807726,0.16526758241989956,0.22455,0.0375,0.0001488095238095238,3.1948260044810013
2021-03-25,11993.3,0.011588405217347232,0.1839602297816651,0.226975,0.0375,0.0001488095238095238,3.4963286509764657
2021-03-26,12148.9,0.01237936626656092,0.19651634717941394,0.2065,0.0375,0.0001488095238095238,3.7831810437619424
2021-03-30,12387.9,0.012254863773803438,0.19453993137875042,0.20485,0.0374,0.00014841269841269842,3.818836022497635
2021-03-31,12313.7,0.012925126230717949,0.20518001802358407,0.20645,0.0374,0.00014841269841269842,4.003378624806828
2021-04-05,12298.6,0.01242478538363299,0.1972373533106589,0.21215,0.0374,0.00014841269841269842,3.843826060938227
2021-04-06,12358.1,0.011767670387091913,0.18680597612894634,0.2084,0.0374,0.00014841269841269842,3.6583412878280797
2021-04-07,12481.3,0.011182592950325781,0.17751815975655652,0.202475,0.0373,0.000148015873015873,3.511282393129477
2021-04-08,12541.65,0.010926320433276465,0.1734499596687182,0.203125,0.0374,0.00014841269841269842,3.4474971449362783
2021-04-09,12527.4,0.010404140812406924,0.1651606151695574,0.19785,0.0374,0.00014841269841269842,3.2791843932727716
2021-04-12,12024.1,0.00989136135759775,0.15702049368046725,0.22995,0.0374,0.00014841269841269842,2.992489712429233
2021-04-15,12237.6,0.016350652354440824,0.25955855942113887,0.2089,0.0375,0.0001488095238095238,5.032143378581168
2021-04-16,12298.05,0.016238463359404688,0.25777761433691565,0.204025,0.0375,0.0001488095238095238,5.022327257621328
2021-04-19,12076.45,0.01533970467410745,0.2435102625171805,0.22485,0.0375,0.0001488095238095238,4.65906229461325
2021-04-20,12055.4,0.015720682658747008,0.24955810053126162,0.22425,0.0379,0.00015039682539682542,4.766401881101956
2021-04-22,12132.05,0.014845972696977516,0.2356725103623443,0.23025,0.038,0.0001507936507936508,4.530026262494175
2021-04-23,12105.6,0.014086453753641827,0.2236155209216915,0.2269,0.0378,0.00015000000000000001,4.289065789193955
2021-04-26,12216.85,0.013335127205266526,0.211688581719282,0.23495,0.0379,0.00015039682539682542,4.097818370051755
2021-04-27,12362.55,0.012828138798948846,0.2036403902750247,0.230825,0.0379,0.00015039682539682542,3.989176861190572
2021-04-28,12517.95,0.012563922089485759,0.19944608004222192,0.2258,0.0379,0.00015039682539682542,3.956202185231632
2021-04-29,12532.8,0.012382545633324835,0.19656681806211784,0.23305,0.0378,0.00015000000000000001,3.9037589233676044
2021-04-30,12364.35,0.011700492907169058,0.18573956669546687,0.230275,0.0377,0.00014960317460317458,3.639346733786624
2021-05-03,12395.25,0.012022830449002165,0.19085651653892857,0.236925,0.0376,0.0001492063492063492,3.7488418393331813
2021-05-04,12300.45,0.011371387491303238,0.18051518018243418,0.2301,0.0377,0.00014960317460317458,3.5188044241640455
2021-05-05,12413.0,0.011130409864682164,0.17668977895301452,0.219625,0.0376,0.0001492063492063492,3.4758187724619347
2021-05-06,12501.9,0.010818165742607392,0.17173305718090529,0.22035,0.0376,0.0001492063492063492,3.402609620772637
2021-05-07,12563.1,0.01040792306526259,0.16522065657226734,0.208225,0.0376,0.0001492063492063492,3.2897431965420765
2021-05-10,12669.9,0.009927523016345337,0.15759454221671745,0.20225,0.0376,0.0001492063492063492,3.164746835898768
2021-05-11,12642.25,0.00968418033688308,0.15373159693736602,0.1983,0.0376,0.0001492063492063492,3.080527364269983
2021-05-12,12537.95,0.009259574308376872,0.14699118519772866,0.2008,0.0376,0.0001492063492063492,2.92132313476759
2021-05-14,12472.15,0.009310009381066596,0.14779181715588352,0.202675,0.0375,0.0001488095238095238,2.921790245727607
2021-05-17,12672.1,0.009088391564825986,0.14427374338864032,0.196075,0.0375,0.0001488095238095238,2.8980546475004303
2021-05-18,12839.1,0.009792030569847855,0.1554436663089571,0.1924,0.0376,0.0001492063492063492,3.163292520557661
2021-05-19,12809.0,0.010008573745154624,0.1588811826487769,0.193175,0.0376,0.0001492063492063492,3.2255823359591886
2021-05-20,12736.45,0.009564430373285839,0.151830625198242,0.196525,0.0377,0.00014960317460317458,3.065161533317223
2021-05-21,12917.85,0.009348473960072922,0.14840242341789672,0.1908,0.0376,0.0001492063492063492,3.038699478255694
2021-05-24,12962.45,0.009761082165133017,0.15495237561485925,0.1913,0.0376,0.0001492063492063492,3.183601722043022
2021-05-25,12963.0,0.009287740070739035,0.14743830281390963,0.188425,0.0376,0.0001492063492063492,3.029534775274442
2021-05-27,13066.25,0.008834536158067435,0.1402439137371267,0.1991,0.0376,0.0001492063492063492,2.9048474422843356
2021-05-28,13117.05,0.008660689082882365,0.13748417697455284,0.174025,0.0376,0.0001492063492063492,2.858833440068338
2021-05-31,13226.35,0.008284045000483502,0.13150513752568377,0.16885,0.0376,0.0001492063492063492,2.7574620017940106
2021-06-01,13210.4,0.008198129088261279,0.13014126470126422,0.173875,0.0377,0.00014960317460317458,2.7256238694290005
2021-06-02,13274.25,0.007858856862575137,0.12475548508576276,0.1721,0.0376,0.0001492063492063492,2.6256077342304707
2021-06-03,13380.5,0.007585296393971283,0.1204128472749782,0.15745,0.0376,0.0001492063492063492,2.5546348600146302
2021-06-04,13393.9,0.007550379660947132,0.11985856132191777,0.1594,0.0376,0.0001492063492063492,2.5454401843599044
2021-06-07,13479.65,0.007221468247273603,0.11463725449821267,0.155675,0.0377,0.00014960317460317458,2.4503261911158916
2021-06-08,13496.55,0.007099948535717203,0.11270818888118947,0.15225,0.0377,0.00014960317460317458,2.4121810396873116
2021-06-09,13396.4,0.006806761730649322,0.10805399263781836,0.147525,0.0377,0.00014960317460317458,2.2955760575723616
2021-06-10,13517.2,0.007103415120680803,0.11276321921146364,0.150025,0.0377,0.00014960317460317458,2.4170493266256017
2021-06-11,13563.85,0.007225909532838127,0.11470775772084359,0.141025,0.0377,0.00014960317460317458,2.4671459516230243
2021-06-14,13554.15,0.006954449170101351,0.11039845805716622,0.14715,0.0377,0.00014960317460317458,2.372914347168262
2021-06-15,13607.8,0.00670465749710692,0.10643313817925802,0.14605,0.0377,0.00014960317460317458,2.296883751783753
2021-06-16,13510.6,0.0064971576837892535,0.10313918076047278,0.14865,0.0377,0.00014960317460317458,2.2100238622997495
2021-06-17,13425.15,0.006808132107560495,0.10807574669687468,0.152875,0.0378,0.00015000000000000001,2.300975518535779
